,region_code,RAI,RAI_Econ,RAI_Demo,RAI_Infra,RAI_Serv,net_rate,sgg_name,sido
120,27230,0.4877701910070619,0.14290523932334215,0.6111785590267858,0.4416829382528579,0.5518060287323537,-7.308738846318626,북구,대구광역시
121,27290,0.4870279616082833,0.3384241545567988,0.5657494725640624,0.4286979563222988,0.5272710927286374,-14.857164899048787,달서구,대구광역시
122,52110,0.4864813233828363,0.4125017138679592,0.6712113718594818,0.4379790432955571,0.4563922191454717,-2.499111525437598,전주시,전북특별자치도
123,51750,0.48638661467024374,0.18458762459657058,0.5246457069097121,0.6113365101005879,0.4710265865482184,-0.5738598495511199,영월군,강원특별자치도
124,48890,0.48570053829742865,0.14064148802179394,0.5524188817463154,0.5488759493414703,0.5070992535292018,-5.891541004662509,합천군,경상남도
125,48310,0.48488627938101037,0.24540018963726387,0.5847802789403722,0.4391823929905898,0.5316863421572279,-13.37086923577794,거제시,경상남도
126,27260,0.4838919878481838,0.2962141896339511,0.569293465327283,0.43928189373859367,0.5229140437119214,-8.784543629237833,수성구,대구광역시
127,48330,0.4834362514708442,0.33575164568341787,0.6171190537490985,0.37370954470455686,0.531463765000332,13.990998527917949,양산시,경상남도
128,46230,0.4830157230823962,0.29410746994603604,0.6057960705391363,0.4288443215796231,0.5122715889055756,-1.7963333655481302,광양시,전라남도
129,47920,0.4819716276551164,0.16555843093216818,0.5233857416916378,0.608503554528324,0.46804663548569553,-6.001165412955489,봉화군,경상북도
130,11530,0.4811046616288215,0.3396457163013087,0.44552224818984215,0.5922438148046218,0.46454912870303994,-10.12381479237429,구로구,서울특별시
131,47930,0.48107459093425514,0.12098044831278185,0.5404450939250838,0.5753371721390002,0.49044091737925494,-6.093238984798064,울진군,경상북도
132,48110,0.480917379763434,0.20401668223949307,0.6865964472684587,0.4250142955054216,0.498464693252889,-7.365603070875056,,경상남도
133,47830,0.4805726694253843,0.16173565578011964,0.5198552408086621,0.5937913912240567,0.4763230431003694,-6.407169713893142,고령군,경상북도
